1,1,3.4417e+05,3.1295e+05,2.3252e+05
1,1,2.4425e+05,2.1763e+05,1.7686e+05
1,1,3.2463e+05,2.461e+05,1.9543e+05
1,1,4.2937e+05,3.5489e+05,2.2726e+05
1,1,7.9234e+05,7.595e+05,2.8765e+05
1,1,1.0263e+06,1.042e+06,4.3173e+05
1,1,1.159e+06,1.1979e+06,6.0581e+05
1,1,1.0091e+06,1.1354e+06,5.8662e+05
1,1,5.7523e+05,8.8869e+05,4.3669e+05
1,1,4.4102e+05,7.62e+05,3.1512e+05
1,1,2.9113e+05,5.4338e+05,2.3513e+05
1,1,2.8293e+05,5.2987e+05,2.185e+05
1,1,2.928e+05,6.3078e+05,2.4876e+05
1,1,3.3229e+05,7.6514e+05,2.786e+05
1,1,5.6746e+05,1.3842e+06,4.5514e+05
1,1,7.5696e+05,1.7862e+06,5.5473e+05
1,1,1.0773e+06,1.8752e+06,5.6362e+05
1,1,1.0288e+06,1.6129e+06,4.7401e+05
1,1,8.3199e+05,1.1751e+06,3.3788e+05
1,1,7.1632e+05,8.7784e+05,3.0062e+05
1,1,4.0973e+05,4.8602e+05,2.0715e+05
1,1,3.302e+05,4.5533e+05,1.8652e+05
1,1,2.5059e+05,4.4306e+05,1.8202e+05
1,1,2.2927e+05,4.2232e+05,1.8909e+05
1,1,2.7561e+05,5.1759e+05,2.6998e+05
1,1,3.6636e+05,5.2695e+05,3.2634e+05
1,1,4.572e+05,4.862e+05,3.4599e+05
1,1,4.303e+05,4.8476e+05,3.5418e+05
1,1,4.3024e+05,4.4491e+05,3.8369e+05
1,1,4.0306e+05,3.7141e+05,3.5219e+05
1,1,3.0218e+05,3.6157e+05,2.7348e+05
1,1,2.3973e+05,4.4225e+05,2.7169e+05
1,1,1.8548e+05,4.7782e+05,2.7273e+05
1,1,2.1924e+05,5.98e+05,3.3497e+05
1,1,2.4868e+05,7.7915e+05,4.0773e+05
1,1,2.9036e+05,7.5765e+05,3.8515e+05
1,1,3.8231e+05,6.9736e+05,3.6207e+05
1,1,3.6102e+05,7.0901e+05,3.9798e+05
1,1,3.7297e+05,6.8743e+05,4.096e+05
1,1,4.0239e+05,6.8097e+05,4.2555e+05
1,1,3.4314e+05,5.7334e+05,3.6032e+05
1,1,2.7601e+05,4.752e+05,2.986e+05
1,1,2.6807e+05,4.6763e+05,3.2616e+05
1,1,3.1138e+05,5.6204e+05,3.7552e+05
1,1,3.6362e+05,6.5141e+05,4.456e+05
1,1,3.6957e+05,5.5001e+05,4.3735e+05
1,1,4.4911e+05,4.6139e+05,4.3885e+05
1,1,4.5843e+05,4.5139e+05,4.6961e+05
1,1,3.6651e+05,4.4767e+05,5.5944e+05
1,1,3.5793e+05,4.4139e+05,6.723e+05
1,1,3.0931e+05,3.648e+05,5.5575e+05
1,1,2.6166e+05,3.0465e+05,4.4583e+05
1,1,2.7398e+05,2.9739e+05,4.7336e+05
1,1,3.5023e+05,3.5989e+05,5.8393e+05
1,1,4.008e+05,4.2251e+05,6.6682e+05
1,1,3.5027e+05,4.2353e+05,6.7301e+05
1,1,3.6825e+05,3.9148e+05,7.129e+05
1,1,3.8479e+05,3.6054e+05,7.0953e+05
1,1,2.9255e+05,4.0498e+05,7.8686e+05
1,1,2.4532e+05,4.0463e+05,7.7577e+05
1,1,2.1387e+05,3.216e+05,5.4605e+05
1,1,1.9326e+05,2.7226e+05,4.7342e+05
1,1,2.4762e+05,2.7153e+05,4.3926e+05
1,1,3.1125e+05,2.8654e+05,3.7677e+05
1,1,4.0061e+05,3.6176e+05,3.772e+05
1,1,4.3908e+05,3.8073e+05,4.3789e+05
1,1,4.2984e+05,3.4645e+05,4.8221e+05
1,1,4.569e+05,3.5257e+05,4.9769e+05
1,1,3.6199e+05,3.2559e+05,5.2998e+05
1,1,2.6915e+05,2.5762e+05,5.1251e+05
1,1,2.3005e+05,1.8856e+05,4.2649e+05
1,1,2.5444e+05,1.8463e+05,4.4344e+05
1,1,3.3466e+05,1.8448e+05,4.5979e+05
1,1,4.2792e+05,2.1628e+05,5.0205e+05
1,1,7.1999e+05,3.05e+05,8.9127e+05
1,1,8.6549e+05,3.5082e+05,1.2372e+06
1,1,1.0175e+06,4.7009e+05,1.6143e+06
1,1,1.0469e+06,5.5589e+05,1.8151e+06
1,1,7.6228e+05,5.5314e+05,1.7951e+06
1,1,5.6159e+05,4.5522e+05,1.3771e+06
1,1,3.3146e+05,2.8127e+05,7.4489e+05
1,1,2.9647e+05,2.5075e+05,6.2724e+05
1,1,2.803e+05,2.1786e+05,5.1325e+05
1,1,2.8641e+05,2.4168e+05,5.591e+05
1,1,4.4785e+05,3.2724e+05,7.8953e+05
1,1,5.9384e+05,4.292e+05,8.7213e+05
1,1,9.9809e+05,5.7553e+05,1.0952e+06
1,1,1.1428e+06,5.9762e+05,1.1925e+06
1,1,1.0046e+06,4.3526e+05,1.0331e+06
1,1,7.9377e+05,2.8725e+05,7.4845e+05
1,1,4.2764e+05,2.2717e+05,3.6071e+05
1,1,3.1222e+05,1.996e+05,2.3909e+05
1,1,2.5056e+05,1.7756e+05,2.1773e+05
1,1,3.6482e+05,2.3055e+05,3.2067e+05
1,1,6.6962e+05,4.6459e+05,5.9408e+05
1,1,1.1261e+06,7.7403e+05,9.8751e+05
1,1,1.9622e+06,1.1241e+06,1.7703e+06
1,1,2.3097e+06,1.1529e+06,2.1481e+06
1,1,1.8647e+06,7.6725e+05,1.4033e+06
1,1,1.2495e+06,4.3672e+05,7.0526e+05
1,1,5.7589e+05,2.5466e+05,4.3313e+05
1,1,2.6388e+05,1.895e+05,2.2938e+05
1,1,2.1847e+05,1.5938e+05,1.8787e+05
1,1,2.732e+05,2.0959e+05,3.0362e+05
1,1,6.8485e+05,4.1739e+05,7.01e+05
1,1,1.6065e+06,8.6587e+05,1.8028e+06
1,1,2.7782e+06,1.7619e+06,3.3625e+06
1,1,3.0638e+06,2.1985e+06,3.7169e+06
1,1,2.2559e+06,1.5273e+06,2.5291e+06
1,1,1.1787e+06,7.4623e+05,1.2175e+06
1,1,3.6798e+05,2.6706e+05,4.2474e+05
1,1,1.8231e+05,1.4933e+05,2.0315e+05
1,1,1.6049e+05,1.3444e+05,1.6225e+05
1,1,1.5357e+05,1.7103e+05,1.4673e+05
1,1,3.6351e+05,3.0945e+05,1.6925e+05
1,1,1.8543e+06,1.4505e+06,2.2519e+05
1,1,3.7583e+06,3.5418e+06,4.4478e+05
1,1,3.616e+06,4.1479e+06,7.1127e+05
1,1,1.8275e+06,2.2918e+06,5.4506e+05
1,1,4.9829e+05,5.476e+05,2.1118e+05
1,1,1.8768e+05,1.5744e+05,1.0944e+05
1,1,1.7808e+05,1.3694e+05,1.0198e+05
1,1,1.7957e+05,1.2992e+05,93425
1,1,1.6458e+05,1.3875e+05,89451
1,1,3.6592e+05,2.8811e+05,1.102e+05
1,1,2.8718e+06,2.376e+06,3.6824e+05
1,1,1.4275e+07,1.0587e+07,2.0232e+06
1,1,1.8402e+07,1.3504e+07,3.3414e+06
1,1,7.2804e+06,5.5088e+06,1.7788e+06
1,1,6.6887e+05,4.9618e+05,1.8359e+05
1,1,1.2849e+05,1.0859e+05,79032
1,1,79642,64088,58840
1,1,73776,49453,53619
1,1,63448,46589,51464
1,1,64271,44073,47963
1,1,1.087e+05,44740,52593
1,1,3.6989e+06,1.1614e+06,4.2988e+05
1,1,4.5764e+06,2.061e+06,6.443e+05
1,1,1.2277e+06,1.147e+06,2.687e+05
1,1,54540,52634,45412
1,1,42012,49518,32888
1,1,37942,51846,34582
1,1,50158,44008,51797
1,1,61558,45918,66638
1,1,77978,71201,72069
1,1,1.7287e+05,1.566e+05,81604
1,2,3.4304e+07,9.2571e+06,5.1674e+07
1,2,3.2888e+05,2.3964e+05,2.3283e+05
1,2,1.9241e+05,2.0657e+05,1.8677e+05
1,2,1.6508e+05,1.6555e+05,1.6019e+05
1,2,1.3862e+05,1.4592e+05,1.474e+05
1,2,1.3156e+05,1.4452e+05,1.6807e+05
1,2,1.5163e+05,1.457e+05,1.7547e+05
1,2,1.6972e+05,1.5756e+05,1.8458e+05
1,2,1.9078e+05,2.2661e+05,2.0339e+05
1,2,2.4973e+05,4.2729e+05,2.9857e+05
1,2,6.5588e+06,2.1249e+07,1.1084e+07
1,2,6.5702e+06,2.1582e+07,1.1176e+07
1,2,2.5691e+05,8.0696e+05,4.2316e+05
1,2,1.8124e+05,3.5272e+05,2.4833e+05
1,2,1.9332e+05,3.1786e+05,2.3617e+05
1,2,2.126e+05,2.8151e+05,2.0239e+05
1,2,2.1688e+05,2.9088e+05,1.9664e+05
1,2,2.7461e+05,3.2057e+05,2.9731e+05
1,2,3.7312e+05,3.5371e+05,3.6892e+05
1,2,5.2421e+05,5.1477e+05,5.0016e+05
1,2,1.1998e+06,8.1056e+05,1.029e+06
1,2,1.1089e+07,8.9168e+06,9.4256e+06
1,2,4.6455e+07,2.4824e+07,4.8278e+07
1,2,3.8679e+07,1.7158e+07,4.0904e+07
1,2,1.8877e+06,9.3931e+05,1.525e+06
1,2,7.53e+05,4.9309e+05,7.395e+05
1,2,4.9271e+05,3.6162e+05,5.6701e+05
1,2,3.732e+05,3.3675e+05,4.8005e+05
1,2,2.9464e+05,2.9902e+05,4.1582e+05
1,2,2.917e+05,3.111e+05,3.969e+05
1,2,3.6014e+05,3.6156e+05,4.2968e+05
1,2,4.6724e+05,4.1608e+05,4.6739e+05
1,2,6.5386e+05,5.1591e+05,7.4083e+05
1,2,2.7399e+06,1.4493e+06,6.3152e+06
1,2,3.7185e+06,2.1066e+06,8.2914e+06
1,2,1.7921e+06,1.2496e+06,3.2159e+06
1,2,5.7697e+05,4.3987e+05,7.1037e+05
1,2,3.5878e+05,3.2048e+05,4.7743e+05
1,2,3.2383e+05,2.7106e+05,4.0847e+05
1,2,2.8067e+05,2.202e+05,3.5174e+05
1,2,2.5464e+05,2.0595e+05,3.5365e+05
1,2,2.594e+05,2.4214e+05,3.4476e+05
1,2,3.3273e+05,3.148e+05,3.6764e+05
1,2,4.7497e+05,4.4278e+05,4.7526e+05
1,2,1.0329e+06,1.1661e+06,1.1993e+06
1,2,2.1944e+06,2.4158e+06,3.0257e+06
1,2,1.8455e+06,1.9913e+06,2.6503e+06
1,2,6.0184e+05,6.2729e+05,8.1271e+05
1,2,3.6137e+05,3.4778e+05,4.5611e+05
1,2,3.2384e+05,3.1067e+05,3.8849e+05
1,2,2.8906e+05,2.9525e+05,3.2395e+05
1,2,2.487e+05,2.5885e+05,2.8075e+05
1,2,2.8181e+05,2.6509e+05,3.2474e+05
1,2,3.1745e+05,3.1437e+05,3.1206e+05
1,2,3.5027e+05,3.8271e+05,3.0591e+05
1,2,4.9378e+05,5.1988e+05,5.536e+05
1,2,1.3693e+06,1.1561e+06,1.793e+06
1,2,1.616e+06,1.7212e+06,2.3971e+06
1,2,7.5449e+05,1.1757e+06,1.3017e+06
1,2,3.8372e+05,5.4688e+05,5.1137e+05
1,2,2.9652e+05,3.682e+05,3.9577e+05
1,2,2.7297e+05,3.485e+05,3.4895e+05
1,2,3.201e+05,3.406e+05,3.1856e+05
1,2,2.7955e+05,2.6715e+05,2.9176e+05
1,2,2.891e+05,3.166e+05,3.0054e+05
1,2,4.3771e+05,4.5299e+05,3.7603e+05
1,2,6.4571e+05,7.0316e+05,6.1448e+05
1,2,1.0619e+06,1.2293e+06,1.1192e+06
1,2,1.5854e+06,2.1695e+06,1.9042e+06
1,2,1.5179e+06,2.6474e+06,2.0066e+06
1,2,9.8077e+05,1.8201e+06,1.1071e+06
1,2,5.2202e+05,7.7756e+05,4.7349e+05
1,2,3.8589e+05,4.9131e+05,3.982e+05
1,2,3.992e+05,4.3726e+05,3.7324e+05
1,2,3.7948e+05,4.166e+05,3.2936e+05
1,2,4.0301e+05,4.279e+05,3.5264e+05
1,2,5.0758e+05,5.1559e+05,3.7502e+05
1,2,6.7158e+05,6.1798e+05,3.8374e+05
1,2,9.9504e+05,8.1203e+05,6.0307e+05
1,2,1.5107e+06,1.0044e+06,1.0866e+06
1,2,1.7865e+06,9.7641e+05,1.4313e+06
1,2,1.2376e+06,7.5866e+05,1.1409e+06
1,2,7.1199e+05,4.8278e+05,7.22e+05
1,2,5.4163e+05,3.8696e+05,5.7099e+05
1,2,4.7006e+05,3.3885e+05,4.7064e+05
1,2,4.6707e+05,3.2784e+05,3.9757e+05
1,2,4.2726e+05,4.1467e+05,3.0964e+05
1,2,4.5392e+05,4.8505e+05,3.4608e+05
1,2,6.1377e+05,6.0839e+05,4.082e+05
1,2,8.7603e+05,8.5804e+05,5.4464e+05
1,2,1.32e+06,1.2596e+06,8.4505e+05
1,2,1.6876e+06,1.3705e+06,9.9268e+05
1,2,1.4553e+06,9.5596e+05,9.4577e+05
1,2,9.7126e+05,5.0173e+05,7.9387e+05
1,2,6.0547e+05,3.409e+05,6.0386e+05
1,2,4.5285e+05,3.5141e+05,4.6625e+05
1,2,4.0458e+05,3.6397e+05,4.1646e+05
1,2,3.9891e+05,3.5953e+05,4.4306e+05
1,2,3.943e+05,3.5792e+05,4.2648e+05
1,2,3.7796e+05,4.1245e+05,5.058e+05
1,2,6.224e+05,5.8887e+05,9.2961e+05
1,2,1.1874e+06,1.2892e+06,2.1507e+06
1,2,1.6231e+06,2.13e+06,2.769e+06
1,2,1.4346e+06,1.788e+06,1.8843e+06
1,2,9.154e+05,9.5662e+05,1.0205e+06
1,2,5.6049e+05,5.2705e+05,5.8659e+05
1,2,4.056e+05,3.3762e+05,3.9178e+05
1,2,2.726e+05,2.8685e+05,3.0806e+05
1,2,2.8875e+05,2.8666e+05,2.9522e+05
1,2,3.284e+05,3.4415e+05,3.4064e+05
1,2,2.6874e+05,3.6718e+05,3.7545e+05
1,2,3.0879e+05,3.9176e+05,4.0845e+05
1,2,4.0994e+05,6.1792e+05,6.0466e+05
1,2,9.0519e+05,1.6388e+06,1.356e+06
1,2,1.6661e+06,2.3898e+06,1.721e+06
1,2,1.2242e+06,1.4756e+06,1.0161e+06
1,2,4.0817e+05,4.525e+05,4.4112e+05
1,2,3.2742e+05,2.9005e+05,3.3781e+05
1,2,3.2131e+05,3.1999e+05,3.0708e+05
1,2,2.9014e+05,3.2766e+05,2.6516e+05
1,2,2.5192e+05,3.1021e+05,2.6428e+05
1,2,2.8873e+05,3.2377e+05,2.9872e+05
1,2,3.3793e+05,3.9335e+05,2.999e+05
1,2,3.7087e+05,4.8277e+05,3.9362e+05
1,2,9.1842e+05,1.3166e+06,9.608e+05
1,2,2.0865e+06,3.061e+06,2.3135e+06
1,2,1.9161e+06,2.6446e+06,2.1334e+06
1,2,7.8646e+05,8.6273e+05,7.9335e+05
1,2,4.5037e+05,4.2724e+05,4.2425e+05
1,2,3.1513e+05,3.4605e+05,3.0867e+05
1,2,2.5301e+05,3.5833e+05,2.2e+05
1,2,2.4936e+05,3.621e+05,2.1581e+05
1,2,2.8777e+05,3.6404e+05,2.4462e+05
1,2,3.3388e+05,4.0645e+05,2.6849e+05
1,2,4.1133e+05,5.5579e+05,3.4467e+05
1,2,6.4148e+05,7.6776e+05,4.9477e+05
1,2,2.2398e+06,5.1256e+06,1.4792e+06
1,2,3.7455e+06,8.3594e+06,2.1106e+06
1,2,2.2255e+06,4.2106e+06,1.1646e+06
1,2,5.5475e+05,6.3309e+05,4.7794e+05
1,2,4.2627e+05,4.1476e+05,4.0851e+05
1,2,3.4489e+05,4.0972e+05,3.5648e+05
1,2,2.7812e+05,4.1785e+05,3.0881e+05
1,2,3.1688e+05,4.1545e+05,3.0383e+05
1,2,4.2043e+05,4.7853e+05,3.5118e+05
1,2,5.3411e+05,5.7461e+05,3.9957e+05
1,2,9.0787e+05,8.645e+05,5.5571e+05
1,2,2.8045e+06,2.1728e+06,1.2102e+06
1,2,4.5013e+07,4.7145e+07,2.3839e+07
1,2,4.5847e+07,4.7839e+07,2.465e+07
1,2,3.6854e+06,3.0507e+06,2.0882e+06
1,2,9.6708e+05,8.2322e+05,7.0459e+05
1,2,4.5522e+05,4.7512e+05,4.8661e+05
1,2,3.4977e+05,3.4387e+05,3.2061e+05
1,2,2.3391e+05,2.6369e+05,3.0192e+05
1,2,2.2582e+05,2.1379e+05,2.8063e+05
1,2,2.1363e+05,2.2108e+05,2.9494e+05
1,2,1.7056e+05,2.2122e+05,3.2541e+05
1,2,1.9133e+05,2.4373e+05,3.7773e+05
1,2,6.1628e+05,9.9931e+05,1.9343e+06
1,2,6.5622e+06,1.122e+07,2.1619e+07
1,2,6.2872e+06,1.0553e+07,2.0188e+07
1,2,2.513e+05,2.4596e+05,3.4404e+05
1,2,1.8726e+05,1.8725e+05,2.0534e+05
1,2,1.6353e+05,1.8119e+05,1.6108e+05
1,2,1.5328e+05,1.799e+05,1.4333e+05
1,2,1.3286e+05,1.6248e+05,1.4561e+05
1,2,1.2843e+05,1.5756e+05,1.3694e+05
1,2,1.5711e+05,1.6663e+05,1.6769e+05
1,2,2.0637e+05,1.8001e+05,2.1608e+05
1,2,4.2949e+05,3.0194e+05,3.031e+05
1,5,7.2024e+05,8.2015e+06,8.2972e+06
1,5,1.5778e+05,2.4115e+05,1.8148e+05
1,5,4.6064e+05,6.8949e+05,5.6366e+05
1,5,4.1721e+05,6.1708e+05,5.3391e+05
1,5,2.7496e+05,2.6809e+05,3.9313e+05
1,5,1.0192e+06,1.2687e+06,2.6753e+06
1,5,1.0129e+06,1.342e+06,2.9988e+06
1,5,2.7845e+05,2.8811e+05,7.5168e+05
1,5,2.4811e+05,1.4447e+05,2.4439e+05
1,5,2.9609e+05,1.2641e+05,2.2868e+05
1,5,2.3906e+05,1.0163e+05,1.9444e+05
1,5,2.3659e+05,1.8758e+05,4.1967e+05
1,5,2.8572e+05,3.1285e+05,7.5517e+05
1,5,2.1264e+05,2.6423e+05,6.1796e+05
1,5,1.2715e+05,1.6476e+05,2.7513e+05
1,5,1.2035e+05,1.5253e+05,1.9632e+05
1,5,1.0052e+05,1.6139e+05,1.7379e+05
1,5,63670,1.7073e+05,1.349e+05
1,5,64232,2.2406e+05,1.6906e+05
1,5,83257,2.3596e+05,2.1701e+05
1,5,82272,1.4489e+05,1.6257e+05
1,5,62091,99929,1.0763e+05
1,5,57798,99848,1.0178e+05
1,5,63924,93516,95563
1,5,64671,91148,89306
1,5,57644,97630,1.0305e+05
1,5,67490,1.2481e+05,1.134e+05
1,5,83302,1.7304e+05,1.5409e+05
1,5,77315,2.0396e+05,2.2332e+05
1,5,65477,1.6594e+05,2.281e+05
1,5,73393,1.3558e+05,1.7696e+05
1,5,1.0606e+05,1.8247e+05,1.618e+05
1,5,1.126e+05,2.0616e+05,1.4603e+05
1,5,1.4447e+05,3.3735e+05,1.8963e+05
1,5,2.6768e+05,7.8788e+05,3.3381e+05
1,5,2.7409e+05,6.921e+05,2.8011e+05
1,5,2.0436e+05,2.6719e+05,1.1968e+05
1,5,2.6829e+05,2.0581e+05,1.0846e+05
1,5,2.7801e+05,2.2856e+05,1.2986e+05
1,5,2.1004e+05,2.6107e+05,1.4512e+05
1,5,5.0061e+05,1.1793e+06,4.5772e+05
1,5,1.0457e+06,3.0269e+06,1.3644e+06
1,5,8.3653e+05,2.289e+06,1.11e+06
1,5,2.4069e+05,3.3193e+05,2.7078e+05
1,5,4.5337e+05,5.5619e+05,6.7446e+05
1,5,4.4304e+05,5.3915e+05,6.4328e+05
1,5,1.5114e+05,1.444e+05,1.799e+05
1,6,6.2599e+06,6.315e+06,6.7776e+06
1,6,64069,46680,52691
1,6,2.8189e+05,99270,1.4454e+05
1,6,4.104e+05,1.5315e+05,2.2931e+05
1,6,3.7732e+05,1.6424e+05,2.6357e+05
1,6,4.6451e+05,2.4671e+05,4.4245e+05
1,6,5.251e+05,3.763e+05,5.8618e+05
1,6,3.8689e+05,3.1585e+05,4.0843e+05
1,6,1.996e+05,2.3475e+05,1.8762e+05
1,6,2.2283e+05,2.8525e+05,1.3489e+05
1,6,2.6659e+05,3.0694e+05,1.1888e+05
1,6,2.156e+05,2.5921e+05,1.3821e+05
1,6,1.4972e+05,2.4329e+05,1.9126e+05
1,6,1.2685e+05,2.3002e+05,2.2183e+05
1,6,1.0223e+05,2.0088e+05,1.9321e+05
1,6,74600,1.6674e+05,1.5379e+05
1,6,66515,1.2024e+05,1.0915e+05
1,6,60172,1.0459e+05,88486
1,6,58760,86851,77640
1,6,67029,86710,82904
1,6,61362,86187,85783
1,6,51330,67450,77404
1,6,46666,64819,65590
1,6,51664,77750,68696
1,6,61438,88908,85866
1,6,67064,82589,86753
1,6,58824,78049,86078
1,6,60752,92501,1.0724e+05
1,6,64566,1.0795e+05,1.2022e+05
1,6,79129,1.5478e+05,1.659e+05
1,6,1.0232e+05,1.9227e+05,2.0493e+05
1,6,1.2566e+05,2.1672e+05,2.2868e+05
1,6,1.5563e+05,1.9275e+05,2.4706e+05
1,6,2.1552e+05,1.3662e+05,2.6039e+05
1,6,2.6085e+05,1.1847e+05,3.0318e+05
1,6,2.2147e+05,1.3525e+05,2.8957e+05
1,6,2.064e+05,1.9344e+05,2.3397e+05
1,6,3.9545e+05,4.2448e+05,3.1944e+05
1,6,5.1823e+05,5.9037e+05,3.7616e+05
1,6,4.5616e+05,4.2615e+05,2.4288e+05
1,6,3.82e+05,2.662e+05,1.5852e+05
1,6,4.0534e+05,2.2931e+05,1.5032e+05
1,6,2.7344e+05,1.3988e+05,98074
1,6,64686,54200,46852
2,1,1.9181e+07,1.4613e+08,1.4546e+08
2,1,1.2944e+05,1.707e+05,1.46e+05
2,1,75056,48859,45392
2,1,57233,22815,26397
2,1,32236,18464,18548
2,1,26931,20819,17155
2,1,25310,30333,24923
2,1,44040,45355,31742
2,1,5.0844e+05,7.0184e+05,3.232e+05
2,1,5.0693e+05,7.0329e+05,3.245e+05
2,1,42679,42736,29968
2,1,35650,27904,25652
2,1,38308,25204,26811
2,1,37567,35201,30439
2,1,38500,46542,31766
2,1,54620,72451,31696
2,1,1.7272e+05,2.7817e+05,82769
2,1,3.8391e+06,1.0172e+07,2.0181e+06
2,1,5.2387e+06,1.4828e+07,3.211e+06
2,1,1.6736e+06,5.1933e+06,1.3753e+06
2,1,1.1239e+05,3.2113e+05,1.2097e+05
2,1,79788,1.3004e+05,92824
2,1,71394,1.0215e+05,86772
2,1,65592,91678,84751
2,1,76058,89420,89079
2,1,1.2337e+05,96254,1.3029e+05
2,1,4.5055e+05,2.7459e+05,9.0617e+05
2,1,9.6195e+05,8.4561e+05,2.533e+06
2,1,7.3001e+05,7.3771e+05,1.9278e+06
2,1,1.7707e+05,1.633e+05,2.9292e+05
2,1,84141,77172,1.5266e+05
2,1,81138,71457,1.2564e+05
2,1,83779,74145,1.1895e+05
2,1,81269,84997,1.4792e+05
2,1,1.0674e+05,90654,1.7803e+05
2,1,2.0417e+05,1.4387e+05,2.5599e+05
2,1,4.1137e+05,2.2334e+05,5.7548e+05
2,1,4.7542e+05,2.4208e+05,7.8705e+05
2,1,3.3779e+05,1.9035e+05,4.8764e+05
2,1,1.6268e+05,1.2819e+05,1.6727e+05
2,1,84833,96497,1.3121e+05
2,1,94542,92283,1.2584e+05
2,1,1.1278e+05,92397,1.2047e+05
2,1,1.5431e+05,96323,1.6193e+05
2,1,3.6869e+05,1.6865e+05,3.919e+05
2,1,1.0241e+06,3.9857e+05,7.4118e+05
2,1,1.5239e+06,5.4639e+05,9.393e+05
2,1,1.194e+06,3.972e+05,8.7312e+05
2,1,4.9967e+05,1.8804e+05,4.8865e+05
2,1,1.5064e+05,1.1759e+05,1.9328e+05
2,1,1.1436e+05,1.3307e+05,1.2089e+05
2,1,95402,1.2676e+05,1.2504e+05
2,1,96351,1.0732e+05,1.4439e+05
2,1,1.7523e+05,2.1301e+05,1.8033e+05
2,1,3.7955e+05,4.2568e+05,2.2746e+05
2,1,5.0326e+05,6.4553e+05,3.0432e+05
2,1,3.8306e+05,5.7789e+05,4.1093e+05
2,1,2.1075e+05,2.8973e+05,3.7503e+05
2,1,1.139e+05,1.4133e+05,2.1505e+05
2,1,66755,95541,1.2723e+05
2,1,51158,1.0367e+05,1.288e+05
2,1,55758,1.0487e+05,1.6463e+05
2,1,85815,1.4496e+05,2.393e+05
2,1,1.2366e+05,2.2351e+05,3.4548e+05
2,1,1.4749e+05,3.253e+05,4.6188e+05
2,1,1.6263e+05,3.6531e+05,4.964e+05
2,1,1.4748e+05,2.8858e+05,3.9167e+05
2,1,1.0443e+05,1.8959e+05,2.4811e+05
2,1,68348,1.2099e+05,1.3712e+05
2,1,48368,84185,88185
2,1,43574,69222,82619
2,1,47034,69802,91172
2,1,56095,68609,1.0341e+05
2,1,73891,89317,1.3152e+05
2,1,81176,1.1336e+05,1.5199e+05
2,1,63434,1.1032e+05,1.2992e+05
2,1,49376,1.0902e+05,99274
2,1,48431,91923,75762
2,1,41993,64371,54785
2,1,35396,50567,48621
2,1,30188,53041,46872
2,1,32484,68013,48086
2,1,32522,83726,56067
2,1,26665,88175,59191
2,1,25543,86153,63554
2,1,31433,1.0447e+05,65756
2,1,33068,1.0184e+05,62272
2,1,29770,82899,60901
2,1,30971,75747,54746
2,1,35067,76990,53082
2,1,36811,71252,64564
